time,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10
02.08.2019 17:10:44,27,26,26,27,27,26,26,27,27,27
02.08.2019 17:40:50,27,26,26,27,27,26,26,27,27,27
02.08.2019 18:20:54,28,27,28,28,28,27,27,28,28,28
02.08.2019 18:30:55,28,28,28,28,28,27,28,28,28,28
02.08.2019 18:50:56,28,28,28,28,28,28,28,29,28,28
02.08.2019 19:20:58,28,28,28,28,29,28,28,29,28,28
02.08.2019 19:40:59,28,28,28,28,29,28,28,29,28,28
02.08.2019 19:51:00,28,28,28,28,28,28,28,29,28,28
02.08.2019 20:11:03,28,28,28,28,29,28,28,29,28,28
02.08.2019 20:21:04,28,28,28,28,29,28,28,29,28,28
02.08.2019 20:41:05,28,28,28,28,29,28,28,29,28,28
02.08.2019 21:01:06,28,27,28,28,29,28,28,29,28,29
02.08.2019 21:11:07,28,27,28,28,28,28,28,29,28,28
02.08.2019 21:31:08,28,27,28,28,28,27,27,29,28,28
02.08.2019 22:01:10,27,27,27,27,28,27,27,28,28,28
02.08.2019 22:21:11,27,27,27,27,28,27,27,28,28,28
02.08.2019 22:31:12,27,27,27,27,28,27,27,28,28,28
02.08.2019 22:51:13,27,27,27,27,27,27,27,28,28,28
02.08.2019 23:21:15,27,27,27,27,28,27,27,28,28,28
02.08.2019 23:41:17,28,27,27,28,28,27,27,28,28,28
02.08.2019 23:51:18,27,27,27,27,27,27,27,28,28,28
03.08.2019 0:11:20,27,27,27,27,27,27,27,28,27,27
03.08.2019 0:41:22,27,27,27,27,27,26,27,28,27,27
03.08.2019 1:01:23,27,26,27,27,27,26,27,28,27,27
03.08.2019 1:11:24,27,26,27,27,27,26,27,28,27,27
03.08.2019 1:31:25,27,27,27,27,28,27,27,28,27,27
03.08.2019 1:51:26,27,26,27,27,27,27,27,28,27,27
03.08.2019 2:01:27,27,26,27,27,27,26,27,28,27,27
03.08.2019 2:21:28,27,26,27,27,27,26,26,27,27,27
03.08.2019 2:51:31,27,26,27,27,27,26,26,27,27,27
03.08.2019 3:21:33,27,26,27,27,27,26,26,28,27,27
03.08.2019 3:51:35,27,26,27,27,27,26,26,27,27,27
03.08.2019 4:11:36,27,26,27,27,27,26,26,27,27,27
03.08.2019 4:41:38,27,26,26,27,27,26,26,27,27,27
03.08.2019 5:01:39,27,26,26,27,27,26,26,27,27,27
03.08.2019 5:31:41,27,26,26,27,27,26,26,27,27,27
03.08.2019 5:41:42,27,26,26,27,27,26,26,27,27,27
03.08.2019 6:01:43,27,26,26,26,27,26,26,27,27,27
03.08.2019 6:31:45,27,26,26,26,27,26,26,27,27,27
03.08.2019 6:51:46,27,26,26,26,27,26,26,27,27,27
03.08.2019 7:01:47,27,26,26,27,27,26,26,27,27,27
03.08.2019 7:21:48,27,26,26,27,27,26,26,27,27,27
03.08.2019 7:51:50,27,27,27,27,27,26,27,28,27,27
03.08.2019 8:21:52,27,26,27,27,27,26,27,28,27,27
03.08.2019 8:31:56,27,27,27,27,27,26,27,28,27,27
03.08.2019 8:51:57,28,27,27,27,28,27,27,28,28,28
03.08.2019 9:01:58,28,27,27,28,28,27,27,28,28,28
03.08.2019 9:21:59,28,28,28,28,28,28,28,28,28,28
03.08.2019 9:52:01,29,28,28,29,29,28,28,29,29,29
03.08.2019 10:12:02,29,29,29,29,29,29,29,30,29,29
03.08.2019 10:42:04,30,29,30,30,30,29,29,30,30,30
03.08.2019 11:12:06,31,30,30,30,31,30,30,31,30,31
03.08.2019 11:32:07,31,30,31,31,31,31,31,31,31,31
03.08.2019 12:02:09,32,31,31,31,32,31,31,32,32,32
03.08.2019 12:42:18,30,29,29,30,30,30,29,31,30,30
03.08.2019 13:32:27,27,26,26,27,27,26,26,27,26,27
03.08.2019 13:42:28,27,26,26,27,27,26,26,27,26,26
03.08.2019 14:12:33,26,25,25,26,26,25,25,26,25,25
03.08.2019 14:22:34,26,25,25,26,26,25,25,26,25,25
03.08.2019 14:32:35,26,25,25,26,26,25,25,26,25,25
03.08.2019 15:02:38,26,26,26,27,27,26,26,27,27,27
03.08.2019 15:32:40,26,26,26,27,27,26,26,27,27,27
03.08.2019 15:42:41,27,26,26,27,27,26,26,27,27,27
03.08.2019 16:02:44,27,26,27,27,28,26,27,28,27,27
03.08.2019 16:22:46,27,26,27,27,28,27,27,28,27,27
03.08.2019 16:42:47,27,26,27,27,28,27,27,28,27,27
03.08.2019 16:52:48,27,26,27,27,28,27,27,28,28,27
03.08.2019 17:22:50,27,26,26,27,27,26,27,28,27,27
03.08.2019 17:52:54,26,26,26,26,27,26,26,27,26,26
03.08.2019 18:12:55,26,26,26,26,27,26,26,27,26,26
03.08.2019 18:22:56,26,25,26,26,26,25,25,27,26,26
03.08.2019 18:42:57,26,25,25,26,26,25,25,26,26,26
03.08.2019 19:13:02,26,25,25,26,26,25,25,26,26,26
03.08.2019 19:43:05,26,25,25,26,26,25,25,26,26,25
03.08.2019 20:03:06,26,25,25,25,26,25,25,26,26,26
03.08.2019 20:33:08,26,25,25,25,26,25,25,26,25,25
03.08.2019 20:53:09,25,25,25,25,26,25,25,26,25,25
03.08.2019 21:03:10,25,25,25,25,26,25,25,26,25,25
03.08.2019 21:23:12,25,25,25,25,25,25,25,26,26,25
