time,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10
31.07.2019 6:33:12,27,26,27,27,27,26,26,27,27,27
31.07.2019 7:23:16,27,26,27,27,27,26,26,28,27,27
31.07.2019 8:23:21,27,26,27,27,27,26,26,28,27,27
31.07.2019 9:23:26,26,25,26,26,27,26,26,27,26,26
31.07.2019 9:33:27,26,25,25,26,26,25,25,26,26,26
31.07.2019 11:23:37,27,26,26,26,26,26,26,27,26,26
31.07.2019 12:43:45,27,27,27,28,28,27,27,28,28,28
31.07.2019 14:24:03,26,25,26,26,26,25,25,27,26,26
31.07.2019 14:44:05,26,25,26,26,26,25,25,27,26,26
31.07.2019 15:34:12,26,26,26,27,27,26,26,27,27,27
31.07.2019 15:44:13,26,26,26,26,27,26,26,27,27,26
31.07.2019 17:04:28,26,25,25,26,26,25,25,26,26,26
