stamp_time,count(tstep)
"2019-06-16 05:48:29",12
"2019-06-16 06:38:34",12
"2019-06-16 07:18:40",12
"2019-06-16 07:28:41",12
"2019-06-16 08:08:44",12
"2019-06-16 08:48:47",12
"2019-06-16 09:18:49",12
"2019-06-16 09:58:53",12
"2019-06-16 10:38:56",12
"2019-06-16 11:29:04",12
"2019-06-16 11:39:05",12
"2019-06-16 12:09:07",12
"2019-06-16 12:49:21",12
"2019-06-16 14:10:11",12
"2019-06-16 14:30:16",12
"2019-06-16 15:20:36",12
"2019-06-16 15:30:37",12
"2019-06-16 16:00:39",12
"2019-06-16 16:10:40",12
"2019-06-16 16:40:42",12
"2019-06-16 17:00:44",12
"2019-06-16 17:10:44",12
"2019-06-16 17:30:45",12
"2019-06-16 17:40:46",12
"2019-06-16 18:10:48",12
"2019-06-16 18:40:50",12
"2019-06-16 18:50:51",12
"2019-06-16 19:10:52",12
"2019-06-16 19:20:53",12
"2019-06-16 21:21:06",12
"2019-06-16 22:01:10",12
"2019-06-16 22:11:11",12
"2019-06-16 22:41:17",12
"2019-06-16 23:01:18",12
"2019-06-16 23:21:21",12
"2019-06-16 23:31:22",12
"2019-06-17 00:11:25",12
"2019-06-17 00:41:27",12
"2019-06-17 00:51:28",12
"2019-06-17 01:21:30",12
"2019-06-17 01:51:32",12
"2019-06-17 02:21:42",12
"2019-06-17 02:51:44",12
"2019-06-17 03:01:45",12
"2019-06-17 03:21:47",12
"2019-06-17 03:31:48",12
"2019-06-17 04:01:50",12
"2019-06-17 04:31:52",12
"2019-06-17 04:41:53",12
"2019-06-17 05:01:57",12
"2019-06-17 05:11:58",12
"2019-06-17 05:42:03",12
"2019-06-17 06:22:06",12
"2019-06-17 06:52:08",12
"2019-06-17 07:22:10",12
"2019-06-17 08:22:15",12
"2019-06-17 09:02:18",12
"2019-06-17 09:12:19",12
"2019-06-17 09:32:20",12
"2019-06-17 09:42:21",12
"2019-06-17 10:22:30",12
"2019-06-17 11:22:35",12
"2019-06-17 12:42:49",12
"2019-06-17 12:52:50",12
"2019-06-17 13:53:08",12
"2019-06-17 14:33:14",12
"2019-06-17 15:13:21",12
"2019-06-17 16:34:36",12
"2019-06-17 17:04:38",12
"2019-06-17 17:44:41",12
"2019-06-17 17:54:42",12
"2019-06-17 18:34:54",12
"2019-06-17 18:44:55",12
"2019-06-17 19:15:00",12
"2019-06-17 19:55:04",12
"2019-06-17 20:55:09",12
"2019-06-17 21:35:12",12
"2019-06-17 22:05:14",12
"2019-06-17 22:45:17",12
"2019-06-17 23:25:20",12
"2019-06-17 23:55:22",12
"2019-06-18 00:05:23",12
"2019-06-18 00:45:26",12
"2019-06-18 00:55:27",12
"2019-06-18 01:15:28",12
"2019-06-18 01:25:29",12
"2019-06-18 01:55:31",12
"2019-06-18 02:35:34",12
"2019-06-18 02:45:35",12
"2019-06-18 02:55:36",12
"2019-06-18 03:15:37",12
"2019-06-18 03:55:40",12
"2019-06-18 04:25:42",12
"2019-06-18 04:35:43",12
"2019-06-18 05:05:45",12
"2019-06-18 05:45:48",12
"2019-06-18 06:35:52",12
"2019-06-18 07:05:57",12
"2019-06-18 08:06:05",12
"2019-06-18 08:46:14",12
"2019-06-18 09:26:20",12
"2019-06-18 09:56:22",12
"2019-06-18 10:56:32",12
"2019-06-18 12:26:57",12
"2019-06-18 12:36:58",12
"2019-06-18 13:07:00",12
"2019-06-18 13:57:12",12
"2019-06-18 14:27:14",12
"2019-06-18 14:37:15",12
"2019-06-18 14:57:17",12
"2019-06-18 15:07:18",12
"2019-06-18 15:27:19",12
"2019-06-18 15:37:20",12
"2019-06-18 15:57:24",12
"2019-06-18 17:07:54",12
"2019-06-18 17:17:55",12
"2019-06-18 17:47:57",12
"2019-06-18 18:28:22",12
"2019-06-18 18:38:23",12
"2019-06-18 19:08:26",12
"2019-06-18 19:18:27",12
"2019-06-18 19:48:29",12
"2019-06-18 19:58:30",12
"2019-06-18 21:28:49",12
"2019-06-18 22:28:59",12
"2019-06-18 23:09:04",12
"2019-06-18 23:49:07",12
"2019-06-18 23:59:08",12
"2019-06-19 00:39:11",12
"2019-06-19 00:49:12",12
"2019-06-19 01:19:14",12
"2019-06-19 01:49:16",12
"2019-06-19 02:29:19",12
"2019-06-19 02:49:20",12
"2019-06-19 03:19:22",12
"2019-06-19 03:29:23",12
"2019-06-19 03:59:25",12
"2019-06-19 04:29:27",12
"2019-06-19 04:49:28",12
"2019-06-19 04:59:29",12
"2019-06-19 05:19:30",12
"2019-06-19 05:29:31",12
"2019-06-19 05:49:32",12
"2019-06-19 05:59:33",12
"2019-06-19 06:39:36",12
"2019-06-19 06:49:37",12
"2019-06-19 07:09:38",12
"2019-06-19 08:09:42",12
"2019-06-19 08:39:44",12
"2019-06-19 09:19:53",12
"2019-06-19 10:29:59",12
"2019-06-19 11:30:07",12
"2019-06-19 12:30:23",12
"2019-06-19 13:10:35",12
"2019-06-19 13:50:39",12
"2019-06-19 14:00:40",12
"2019-06-19 15:40:48",12
"2019-06-19 15:50:49",12
"2019-06-19 16:20:52",12
"2019-06-19 16:30:53",12
"2019-06-19 17:20:59",12
"2019-06-19 18:11:06",12
"2019-06-19 18:21:07",12
"2019-06-19 18:51:09",12
"2019-06-19 19:21:11",12
"2019-06-19 20:01:14",12
"2019-06-19 20:31:16",12
"2019-06-19 21:21:20",12
"2019-06-19 22:01:26",12
"2019-06-19 22:31:28",12
"2019-06-19 23:21:32",12
"2019-06-19 23:41:33",12
"2019-06-19 23:51:34",12
"2019-06-20 00:31:37",12
"2019-06-20 00:41:38",12
"2019-06-20 01:21:41",12
"2019-06-20 01:51:43",12
"2019-06-20 02:01:44",12
"2019-06-20 02:41:47",12
"2019-06-20 03:21:50",12
"2019-06-20 04:01:53",12
"2019-06-20 04:51:57",12
"2019-06-20 05:42:01",12
"2019-06-20 06:42:05",12
"2019-06-20 07:42:10",12
"2019-06-20 08:22:13",12
"2019-06-20 08:52:15",12
"2019-06-20 09:42:19",12
"2019-06-20 09:52:20",12
"2019-06-20 10:42:35",12
"2019-06-20 11:22:38",12
"2019-06-20 11:52:40",12
"2019-06-20 12:43:00",12
"2019-06-20 13:33:20",12
"2019-06-20 14:03:24",12
"2019-06-23 16:22:06",12
"2019-06-23 16:32:06",12
"2019-06-23 17:02:11",12
"2019-06-23 17:32:13",12
"2019-06-23 18:02:15",12
"2019-06-23 18:32:17",12
"2019-06-23 18:42:18",12
"2019-06-23 19:02:19",12
"2019-06-23 19:32:21",12
"2019-06-23 19:42:22",12
"2019-06-23 20:02:23",12
"2019-06-23 20:32:25",12
"2019-06-23 20:52:26",12
"2019-06-23 21:22:28",12
"2019-06-23 21:52:33",12
"2019-06-23 22:22:35",12
"2019-06-23 22:52:37",12
"2019-06-23 23:22:39",12
"2019-06-23 23:52:41",12
"2019-06-24 00:22:43",12
"2019-06-24 00:42:44",12
"2019-06-24 01:12:46",12
"2019-06-24 01:42:48",12
"2019-06-24 02:12:50",12
"2019-06-24 02:42:52",12
"2019-06-24 03:02:53",12
"2019-06-24 03:32:55",12
"2019-06-24 04:02:57",12
"2019-06-24 04:32:59",12
"2019-06-24 04:43:00",12
"2019-06-24 05:03:01",12
"2019-06-24 05:33:03",12
"2019-06-24 06:03:05",12
"2019-06-24 06:33:07",12
"2019-06-24 07:03:09",12
"2019-06-24 07:23:10",12
"2019-06-24 07:53:12",12
"2019-06-24 08:23:14",12
"2019-06-24 08:33:15",12
"2019-06-24 08:53:16",12
"2019-06-24 09:23:18",12
"2019-06-24 10:03:24",12
"2019-06-24 10:43:27",12
"2019-06-24 11:23:30",12
"2019-06-24 13:03:41",12
"2019-06-24 13:13:42",12
"2019-06-24 13:23:42",12
"2019-06-24 13:33:43",12
"2019-06-24 14:23:47",12
"2019-06-24 15:23:54",12
"2019-06-24 17:14:04",12
"2019-06-24 17:24:05",12
"2019-06-24 17:54:07",12
"2019-06-24 18:04:08",12
"2019-06-24 18:24:09",12
"2019-06-24 18:34:10",12
"2019-06-24 19:04:12",12
"2019-06-24 19:44:15",12
"2019-06-24 20:14:17",12
"2019-06-24 20:54:20",12
"2019-06-24 22:04:25",12
"2019-06-24 22:34:27",12
"2019-06-24 22:44:28",12
"2019-06-24 23:14:33",12
"2019-06-24 23:24:34",12
"2019-06-24 23:44:35",12
"2019-06-24 23:54:36",12
"2019-06-25 00:24:38",12
"2019-06-25 00:54:40",12
"2019-06-25 01:14:41",12
"2019-06-25 01:24:42",12
"2019-06-25 01:44:43",12
"2019-06-25 02:24:46",12
"2019-06-25 02:54:48",12
"2019-06-25 03:24:50",12
"2019-06-25 03:54:52",12
"2019-06-25 04:24:54",12
"2019-06-25 04:34:55",12
"2019-06-25 05:04:57",12
"2019-06-25 05:55:01",12
"2019-06-25 06:25:03",12
"2019-06-25 06:55:05",12
"2019-06-25 07:25:10",12
"2019-06-25 07:35:11",12
"2019-06-25 08:25:15",12
"2019-06-25 09:05:18",12
"2019-06-25 09:45:21",12
"2019-06-25 10:05:22",12
"2019-06-25 10:15:23",12
"2019-06-25 11:05:27",12
"2019-06-25 17:17:54",12
"2019-06-25 17:47:57",12
"2019-06-25 18:17:59",12
"2019-06-25 19:28:06",12
"2019-06-25 19:38:07",12
"2019-06-25 20:28:11",12
"2019-06-25 20:38:12",12
"2019-06-25 21:18:15",12
"2019-06-25 21:48:17",12
"2019-06-25 21:58:18",12
"2019-06-25 22:28:20",12
"2019-06-25 22:38:21",12
"2019-06-25 23:28:25",12
"2019-06-26 12:11:31",12
"2019-06-26 13:32:21",12
"2019-06-26 14:32:30",12
"2019-06-26 16:22:51",12
"2019-06-26 17:02:55",12
"2019-06-26 17:32:58",12
"2019-06-26 17:42:59",12
"2019-06-26 17:53:02",12
"2019-06-26 18:13:08",12
"2019-06-26 18:23:09",12
"2019-06-26 19:03:17",12
"2019-06-26 19:33:20",12
"2019-06-26 20:03:22",12
"2019-06-26 20:33:24",12
"2019-06-26 21:13:30",12
"2019-06-26 21:53:36",12
"2019-06-26 22:23:38",12
"2019-06-26 23:03:41",12
"2019-06-26 23:13:42",12
"2019-06-26 23:43:47",12
"2019-06-27 00:33:54",12
"2019-06-27 01:44:02",12
"2019-06-27 02:14:04",12
"2019-06-27 02:44:09",12
"2019-06-27 03:14:14",12
"2019-06-27 03:24:15",12
"2019-06-27 03:54:17",12
"2019-06-27 04:24:19",12
"2019-06-27 04:34:20",12
"2019-06-27 05:14:23",12
"2019-06-27 06:04:27",12
"2019-06-27 06:34:29",12
"2019-06-27 07:14:32",12
"2019-06-27 07:44:34",12
"2019-06-27 08:24:37",12
"2019-06-27 08:54:39",12
"2019-06-27 09:34:42",12
"2019-06-27 09:44:43",12
"2019-06-27 10:14:45",12
"2019-06-27 10:44:47",12
"2019-06-27 11:24:50",12
"2019-06-27 11:34:51",12
"2019-06-27 14:16:07",12
"2019-06-27 14:56:11",12
"2019-06-27 17:47:31",12
"2019-06-27 18:17:35",12
"2019-06-27 18:47:37",12
"2019-06-27 19:17:39",12
"2019-06-27 19:27:41",12
"2019-06-27 19:57:43",12
"2019-06-27 20:47:51",12
"2019-06-27 21:07:52",12
"2019-06-27 21:47:55",12
"2019-06-27 21:57:56",12
"2019-06-27 22:07:56",12
"2019-06-27 22:17:57",12
"2019-06-27 22:47:59",12
"2019-06-27 23:18:01",12
"2019-06-27 23:48:03",12
"2019-06-28 00:18:05",12
"2019-06-28 00:38:06",12
"2019-06-28 01:08:08",12
"2019-06-28 01:28:09",12
"2019-06-28 01:58:12",12
"2019-06-28 02:38:15",12
"2019-06-28 02:58:16",12
"2019-06-28 03:08:17",12
"2019-06-28 03:28:18",12
"2019-06-28 03:58:20",12
"2019-06-28 04:18:21",12
"2019-06-28 04:28:22",12
"2019-06-28 04:58:24",12
"2019-06-28 05:28:26",12
"2019-06-28 05:58:28",12
"2019-06-28 06:18:30",12
"2019-06-28 06:28:31",12
"2019-06-28 06:48:32",12
"2019-06-28 07:18:34",12
"2019-06-28 07:38:35",12
"2019-06-28 07:58:36",12
"2019-06-28 08:08:37",12
"2019-06-28 08:28:38",12
"2019-06-28 08:58:41",12
"2019-06-28 09:18:42",12
"2019-06-28 09:28:43",12
"2019-06-28 09:48:44",12
"2019-06-28 10:18:46",12
"2019-06-28 10:48:48",12
"2019-06-28 12:09:21",12
"2019-06-28 12:39:25",12
"2019-06-28 14:09:49",12
"2019-06-28 15:50:29",12
"2019-06-28 16:10:35",12
"2019-06-28 18:51:11",12
"2019-06-28 19:11:13",12
"2019-06-28 19:21:14",12
"2019-06-28 21:11:38",12
"2019-06-28 21:21:39",12
"2019-06-28 21:31:40",12
"2019-06-28 21:41:41",12
"2019-06-28 22:41:46",12
"2019-06-28 22:51:47",12
"2019-06-29 03:05:51",12
"2019-06-29 03:15:52",12
"2019-06-29 04:36:02",12
"2019-06-29 06:26:23",12
"2019-06-29 08:16:45",12
"2019-06-29 08:26:46",12
"2019-06-29 16:41:43",12
"2019-06-29 20:32:19",12
"2019-06-29 20:42:20",12
"2019-06-29 21:12:23",12
"2019-06-29 21:42:26",12
"2019-06-29 22:42:32",12
"2019-06-29 22:52:33",12
"2019-06-30 00:12:41",12
"2019-06-30 01:02:46",12
"2019-06-30 01:12:47",12
"2019-06-30 02:42:59",12
"2019-06-30 04:33:10",12
"2019-06-30 10:53:48",12
"2019-06-30 11:13:51",12
"2019-06-30 11:33:53",12
"2019-06-30 13:24:13",12
"2019-06-30 15:14:52",12
"2019-06-30 15:24:53",12
"2019-06-30 15:54:56",12
"2019-06-30 16:45:12",12
"2019-06-30 16:55:13",12
"2019-06-30 17:05:14",12
"2019-06-30 17:15:15",12
"2019-06-30 19:05:37",12
"2019-06-30 20:46:04",12
"2019-06-30 20:56:05",12
"2019-06-30 21:06:06",12
"2019-06-30 23:37:54",12
"2019-07-01 01:01:04",12
"2019-07-01 02:41:24",12
"2019-07-01 03:31:29",12
"2019-07-01 05:01:40",12
"2019-07-01 05:11:41",12
"2019-07-01 05:21:42",12
"2019-07-01 05:31:43",12
"2019-07-01 05:41:44",12
"2019-07-01 06:11:47",12
"2019-07-01 06:21:48",12
"2019-07-01 08:32:00",12
"2019-07-01 10:32:03",12
"2019-07-01 19:08:48",12
"2019-07-01 19:18:49",12
"2019-07-01 20:08:54",12
"2019-07-01 20:48:57",12
"2019-07-01 21:08:58",12
"2019-07-01 21:18:59",12
"2019-07-01 21:49:01",12
"2019-07-01 22:19:03",12
"2019-07-01 22:29:04",12
"2019-07-01 22:49:05",12
"2019-07-01 23:09:06",12
"2019-07-01 23:19:07",12
"2019-07-01 23:39:08",12
"2019-07-01 23:59:09",12
"2019-07-02 00:09:10",12
"2019-07-02 00:29:11",12
"2019-07-02 00:59:16",12
"2019-07-02 02:09:22",12
"2019-07-02 02:19:23",12
"2019-07-02 02:39:24",12
"2019-07-02 02:59:25",12
"2019-07-02 03:29:27",12
"2019-07-02 03:49:28",12
"2019-07-02 03:59:29",12
"2019-07-02 04:19:30",12
"2019-07-02 04:39:31",12
"2019-07-02 04:49:32",12
"2019-07-02 05:09:33",12
"2019-07-02 05:29:34",12
"2019-07-02 05:39:35",12
"2019-07-02 05:59:36",12
"2019-07-02 06:19:37",12
"2019-07-02 06:29:38",12
"2019-07-02 06:59:40",12
"2019-07-02 07:19:41",12
"2019-07-02 07:49:43",12
"2019-07-02 08:09:44",12
"2019-07-02 08:39:46",12
"2019-07-02 08:59:47",12
"2019-07-02 09:29:49",12
"2019-07-02 09:49:50",12
"2019-07-02 10:19:52",12
"2019-07-02 10:49:54",12
"2019-07-02 10:59:55",12
"2019-07-02 11:29:57",12
"2019-07-02 11:39:58",12
"2019-07-02 12:00:00",12
"2019-07-02 14:10:29",12
"2019-07-02 14:20:30",12
"2019-07-02 16:41:09",12
"2019-07-02 16:51:10",12
"2019-07-02 17:21:17",12
"2019-07-02 18:21:22",12
"2019-07-02 18:51:24",12
"2019-07-02 19:21:26",12
"2019-07-02 19:51:28",12
"2019-07-02 20:11:29",12
"2019-07-02 20:31:30",12
"2019-07-02 20:41:31",12
"2019-07-02 21:01:32",12
"2019-07-02 21:21:33",12
"2019-07-02 21:51:35",12
"2019-07-02 22:11:36",12
"2019-07-02 22:41:38",12
"2019-07-02 23:01:39",12
"2019-07-02 23:11:40",12
"2019-07-02 23:31:41",12
"2019-07-02 23:51:42",12
"2019-07-03 00:01:43",12
"2019-07-03 00:21:44",12
"2019-07-03 00:51:46",12
"2019-07-03 01:11:47",12
"2019-07-03 01:21:48",12
"2019-07-03 01:41:49",12
"2019-07-03 02:01:50",12
"2019-07-03 02:31:52",12
"2019-07-03 02:51:53",12
"2019-07-03 03:11:54",12
"2019-07-03 03:21:55",12
"2019-07-03 03:41:56",12
"2019-07-03 04:01:57",12
"2019-07-03 04:31:59",12
"2019-07-03 04:52:00",12
"2019-07-03 05:12:01",12
"2019-07-03 05:22:02",12
"2019-07-03 05:42:03",12
"2019-07-03 06:02:04",12
"2019-07-03 06:12:05",12
"2019-07-03 06:32:06",12
"2019-07-03 06:52:07",12
"2019-07-03 07:22:09",12
"2019-07-03 07:42:10",12
"2019-07-03 08:12:12",12
"2019-07-03 08:32:13",12
"2019-07-03 08:52:14",12
"2019-07-03 09:02:15",12
"2019-07-03 09:22:16",12
"2019-07-03 10:02:19",12
"2019-07-03 10:22:20",12
"2019-07-03 11:12:27",12
"2019-07-03 11:32:32",12
"2019-07-03 12:02:35",12
"2019-07-03 12:32:37",12
"2019-07-03 13:52:47",12
"2019-07-03 14:02:49",12
"2019-07-03 14:33:07",12
"2019-07-03 15:03:38",12
"2019-07-03 16:03:46",12
"2019-07-03 16:23:47",12
"2019-07-03 16:53:50",12
"2019-07-03 17:23:53",12
"2019-07-03 17:33:54",12
"2019-07-03 18:03:57",12
"2019-07-03 18:23:58",12
"2019-07-03 18:33:59",12
"2019-07-03 19:04:01",12
"2019-07-03 19:24:02",12
"2019-07-03 20:14:05",12
"2019-07-03 20:54:08",12
"2019-07-03 21:04:09",12
"2019-07-03 21:24:10",12
"2019-07-03 21:44:11",12
"2019-07-03 21:54:12",12
"2019-07-03 22:14:13",12
"2019-07-03 22:24:14",12
"2019-07-03 22:44:15",12
"2019-07-03 23:04:16",12
"2019-07-03 23:14:17",12
"2019-07-03 23:34:18",12
"2019-07-04 00:04:23",12
"2019-07-04 00:24:24",12
"2019-07-04 00:34:25",12
"2019-07-04 01:14:30",12
"2019-07-04 01:24:31",12
"2019-07-04 01:44:32",12
"2019-07-04 02:14:34",12
"2019-07-04 02:34:35",12
"2019-07-04 02:44:36",12
"2019-07-04 03:04:37",12
"2019-07-04 03:24:38",12
"2019-07-04 03:34:39",12
"2019-07-04 03:54:40",12
"2019-07-04 04:04:41",12
"2019-07-04 04:34:43",12
"2019-07-04 04:54:44",12
"2019-07-04 05:14:45",12
"2019-07-04 05:24:46",12
"2019-07-04 05:44:47",12
"2019-07-04 06:04:48",12
"2019-07-04 06:34:50",12
"2019-07-04 06:54:51",12
"2019-07-04 07:24:53",12
"2019-07-04 07:44:54",12
"2019-07-04 08:14:56",12
"2019-07-04 08:34:57",12
"2019-07-04 09:04:59",12
"2019-07-04 09:25:00",12
"2019-07-04 09:35:01",12
"2019-07-04 09:55:02",12
"2019-07-04 10:15:03",12
"2019-07-04 10:25:04",12
"2019-07-04 10:45:05",12
"2019-07-04 11:05:06",12
"2019-07-04 11:35:10",12
"2019-07-04 12:05:12",12
"2019-07-04 12:15:13",12
"2019-07-04 12:45:15",12
"2019-07-04 13:25:18",12
"2019-07-04 13:35:19",12
"2019-07-04 13:55:20",12
"2019-07-04 14:25:22",12
"2019-07-13 16:13:01",12
"2019-07-17 15:13:51",12
"2019-07-17 15:53:54",12
"2019-07-17 17:04:13",12
"2019-07-17 18:25:11",12
"2019-07-18 02:34:26",12
"2019-07-18 02:44:27",12
"2019-07-18 03:24:30",12
"2019-07-18 04:04:33",12
"2019-07-18 04:54:40",12
"2019-07-18 05:04:41",12
"2019-07-18 05:44:44",12
"2019-07-18 06:14:47",12
"2019-07-18 06:54:50",12
"2019-07-18 07:24:53",12
"2019-07-18 08:14:57",12
"2019-07-18 09:05:01",12
"2019-07-18 09:15:02",12
"2019-07-18 09:55:05",12
"2019-07-18 10:05:06",12
"2019-07-18 17:34:18",12
"2019-07-18 17:44:19",12
"2019-07-18 18:24:22",12
"2019-07-18 19:04:25",12
"2019-07-18 19:44:32",12
"2019-07-18 19:54:33",12
"2019-07-18 20:44:37",12
"2019-07-18 21:44:42",12
"2019-07-18 21:54:43",12
"2019-07-18 22:04:44",12
"2019-07-18 23:04:49",12
"2019-07-18 23:24:51",12
"2019-07-18 23:34:52",12
"2019-07-19 00:14:55",12
"2019-07-19 00:24:56",12
"2019-07-19 01:04:59",12
"2019-07-19 01:15:00",12
"2019-07-19 01:55:03",12
"2019-07-19 02:05:04",12
"2019-07-19 02:45:07",12
"2019-07-19 03:25:10",12
"2019-07-19 03:35:11",12
"2019-07-19 04:15:14",12
"2019-07-19 04:25:15",12
"2019-07-19 05:25:23",12
"2019-07-19 05:35:24",12
"2019-07-19 06:15:27",12
"2019-07-19 06:25:28",12
"2019-07-19 07:15:35",12
"2019-07-19 08:05:42",12
"2019-07-19 08:15:43",12
"2019-07-19 08:55:46",12
"2019-07-19 09:45:53",12
"2019-07-19 11:06:03",12
"2019-07-19 12:16:12",12
"2019-07-19 14:06:35",12
"2019-07-19 14:26:40",12
"2019-07-19 16:26:58",12
"2019-07-19 16:57:02",12
"2019-07-19 18:47:17",12
"2019-07-19 19:37:21",12
"2019-07-19 19:47:22",12
"2019-07-19 20:07:24",12
"2019-07-19 20:27:25",12
"2019-07-19 20:47:27",12
"2019-07-19 21:27:30",12
"2019-07-19 21:37:31",12
"2019-07-19 22:17:34",12
"2019-07-19 23:17:39",12
"2019-07-19 23:57:42",12
"2019-07-20 00:07:43",12
"2019-07-20 00:57:47",12
"2019-07-20 02:07:56",12
"2019-07-20 02:58:00",12
"2019-07-20 03:48:04",12
"2019-07-20 04:38:08",12
"2019-07-20 05:38:13",12
"2019-07-20 06:18:16",12
"2019-07-20 06:28:17",12
"2019-07-20 07:08:20",12
"2019-07-20 07:58:27",12
"2019-07-20 08:48:34",12
"2019-07-20 09:28:37",12
"2019-07-20 10:38:43",12
"2019-07-20 11:58:53",12
"2019-07-20 12:38:56",12
"2019-07-20 12:48:57",12
"2019-07-20 14:09:10",12
"2019-07-20 15:09:19",12
"2019-07-20 16:09:26",12
"2019-07-20 16:59:33",12
"2019-07-20 17:49:39",12
"2019-07-20 17:59:40",12
"2019-07-20 18:49:44",12
"2019-07-20 18:59:45",12
"2019-07-20 19:39:51",12
"2019-07-20 19:59:53",12
"2019-07-20 21:30:01",12
"2019-07-20 22:10:04",12
"2019-07-20 22:20:05",12
"2019-07-20 23:00:13",12
"2019-07-21 00:20:29",12
"2019-07-21 01:00:35",12
"2019-07-21 01:50:39",12
"2019-07-21 02:30:42",12
"2019-07-21 03:10:45",12
"2019-07-21 03:50:48",12
"2019-07-21 04:30:51",12
"2019-07-21 04:40:52",12
"2019-07-21 05:10:54",12
"2019-07-21 05:20:55",12
"2019-07-21 05:51:02",12
"2019-07-21 06:01:03",12
"2019-07-21 06:41:06",12
"2019-07-21 07:21:09",12
"2019-07-21 08:01:12",12
"2019-07-21 08:11:13",12
"2019-07-21 08:41:15",12
"2019-07-21 08:51:16",12
"2019-07-21 09:21:18",12
"2019-07-21 09:31:19",12
"2019-07-21 10:01:21",12
"2019-07-21 10:11:22",12
"2019-07-21 10:51:25",12
"2019-07-21 11:01:26",12
"2019-07-21 11:41:29",12
"2019-07-21 12:21:32",12
"2019-07-21 12:31:33",12
"2019-07-21 13:01:35",12
"2019-07-21 13:11:36",12
"2019-07-21 13:51:39",12
"2019-07-21 14:31:42",12
"2019-07-21 14:41:43",12
"2019-07-21 15:21:49",12
"2019-07-21 15:31:50",12
"2019-07-21 16:21:54",12
"2019-07-21 17:12:01",12
"2019-07-21 17:52:04",12
"2019-07-21 18:02:05",12
"2019-07-21 18:32:19",12
"2019-07-21 18:42:20",12
"2019-07-21 20:42:50",12
"2019-07-21 21:12:53",12
"2019-07-21 21:52:59",12
"2019-07-21 22:53:10",12
"2019-07-21 23:33:19",12
"2019-07-22 00:13:22",12
"2019-07-22 00:23:23",12
"2019-07-22 01:03:26",12
"2019-07-22 01:43:29",12
"2019-07-22 01:53:30",12
"2019-07-22 02:33:33",12
"2019-07-22 03:13:36",12
"2019-07-22 04:13:44",12
"2019-07-22 04:23:45",12
"2019-07-22 05:03:48",12
"2019-07-22 05:43:51",12
"2019-07-22 06:13:54",12
"2019-07-22 06:23:54",12
"2019-07-22 06:33:55",12
"2019-07-22 07:03:58",12
"2019-07-22 07:44:01",12
"2019-07-22 08:34:05",12
"2019-07-22 09:34:13",12
"2019-07-22 14:35:35",12
"2019-07-22 15:35:44",12
"2019-07-22 16:25:48",12
"2019-07-22 17:26:01",12
"2019-07-22 17:36:02",12
"2019-07-22 18:26:12",12
"2019-07-22 18:36:13",12
"2019-07-22 19:36:18",12
"2019-07-22 20:16:21",12
"2019-07-22 21:46:43",12
"2019-07-22 23:06:50",12
"2019-07-23 00:47:05",12
"2019-07-23 01:37:09",12
"2019-07-23 02:27:13",12
"2019-07-23 02:37:14",12
"2019-07-23 03:17:17",12
"2019-07-23 04:27:23",12
"2019-07-23 05:17:27",12
"2019-07-23 05:27:28",12
"2019-07-23 06:07:31",12
"2019-07-23 06:47:37",12
"2019-07-23 06:57:38",12
"2019-07-23 08:17:47",12
"2019-07-23 08:27:48",12
"2019-07-23 09:07:54",12
"2019-07-23 10:07:59",12
"2019-07-23 10:18:00",12
"2019-07-23 11:08:13",12
"2019-07-23 11:28:14",12
"2019-07-23 11:58:17",12
"2019-07-23 12:48:25",12
"2019-07-23 12:58:26",12
"2019-07-23 13:58:32",12
"2019-07-23 15:18:43",12
"2019-07-24 02:50:05",12
"2019-07-24 03:30:08",12
"2019-07-24 03:40:09",12
"2019-07-24 04:10:22",12
"2019-07-24 04:50:28",12
"2019-07-24 05:30:31",12
"2019-07-24 05:40:32",12
"2019-07-24 07:00:51",12
"2019-07-24 07:10:52",12
"2019-07-24 08:21:16",12
"2019-07-24 08:31:17",12
"2019-07-24 09:21:31",12
"2019-07-24 10:31:53",12
"2019-07-24 18:32:14",12
"2019-07-24 18:42:15",12
"2019-07-24 18:52:18",12
"2019-07-24 19:02:19",12
"2019-07-24 21:32:43",12
"2019-07-24 23:33:06",12
"2019-07-24 23:43:07",12
"2019-07-24 23:53:08",12
"2019-07-25 02:03:32",12
"2019-07-25 02:13:33",12
"2019-07-25 02:33:38",12
"2019-07-25 04:03:46",12
"2019-07-25 05:03:51",12
"2019-07-25 05:13:52",12
"2019-07-25 06:24:04",12
"2019-07-25 06:34:05",12
"2019-07-25 08:24:54",12
"2019-07-25 09:25:10",12
"2019-07-25 10:35:17",12
"2019-07-25 10:45:18",12
"2019-07-25 15:17:08",12
"2019-07-25 15:27:09",12
"2019-07-25 15:37:10",12
"2019-07-25 16:27:22",12
"2019-07-25 18:27:35",12
"2019-07-25 20:37:54",12
"2019-07-25 22:18:03",12
"2019-07-25 22:28:04",12
"2019-07-25 23:18:08",12
"2019-07-25 23:58:15",12
"2019-07-26 00:48:19",12
"2019-07-26 00:58:20",12
"2019-07-26 01:28:22",12
"2019-07-26 01:38:23",12
"2019-07-26 02:18:26",12
"2019-07-26 02:58:29",12
"2019-07-26 03:38:32",12
"2019-07-26 03:48:33",12
"2019-07-26 04:38:37",12
"2019-07-26 05:18:40",12
"2019-07-26 06:08:44",12
"2019-07-26 06:48:47",12
"2019-07-26 07:38:54",12
"2019-07-26 08:19:00",12
"2019-07-26 08:29:01",12
"2019-07-26 09:09:04",12
