time,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10
10.08.2019 7:38:28,24,23,23,24,24,23,23,24,24,24
10.08.2019 7:48:29,24,23,23,24,24,23,23,24,24,24
10.08.2019 8:08:30,24,23,23,24,24,23,23,24,24,24
10.08.2019 8:38:32,24,23,23,24,24,23,23,24,24,24
10.08.2019 8:58:33,24,23,23,24,24,23,23,24,24,24
10.08.2019 9:38:36,24,24,24,24,25,24,24,25,24,24
10.08.2019 9:58:37,25,24,24,25,25,24,24,25,25,25
10.08.2019 10:58:42,28,27,27,27,28,27,27,28,27,27
10.08.2019 11:18:43,28,27,28,28,29,28,28,28,28,28
10.08.2019 11:28:44,28,28,28,28,29,28,28,29,28,28
10.08.2019 11:58:46,28,28,28,28,29,28,28,28,28,28
10.08.2019 12:38:49,29,28,28,29,30,29,29,29,29,29
10.08.2019 12:48:50,29,28,29,29,30,29,29,29,29,29
10.08.2019 14:19:12,29,29,29,29,30,29,29,30,29,29
10.08.2019 14:59:39,28,28,28,29,29,28,28,29,28,29
10.08.2019 15:09:40,28,28,28,29,29,28,28,29,28,28
10.08.2019 15:19:41,28,28,28,28,29,28,28,29,28,28
10.08.2019 15:59:47,28,27,27,28,28,27,27,28,28,28
10.08.2019 16:29:51,27,26,27,27,27,27,27,28,27,27
10.08.2019 16:59:53,27,26,27,27,27,26,26,27,27,27
10.08.2019 17:39:57,27,26,26,27,27,26,26,27,27,26
10.08.2019 17:49:58,27,26,26,27,27,26,26,27,26,26
10.08.2019 18:10:00,26,26,26,26,27,26,26,27,26,26
10.08.2019 18:20:01,27,26,26,26,27,26,26,27,26,26
10.08.2019 18:50:04,26,25,26,26,26,26,25,26,26,26
10.08.2019 19:00:05,26,25,26,26,26,25,25,26,26,26
10.08.2019 19:20:06,26,25,26,26,26,25,25,26,26,26
10.08.2019 19:50:08,25,25,25,25,25,25,24,26,25,25
10.08.2019 20:10:09,25,25,25,25,25,25,24,26,25,25
10.08.2019 20:20:10,25,25,25,25,25,25,25,26,25,25
10.08.2019 20:40:11,25,25,25,25,25,24,24,26,25,25
10.08.2019 21:10:13,25,24,24,25,25,24,24,25,25,25
10.08.2019 21:20:14,25,24,24,25,25,24,24,25,25,25
10.08.2019 21:40:15,25,24,24,24,25,24,24,25,25,25
10.08.2019 22:10:17,24,24,24,24,25,24,24,25,24,24
10.08.2019 22:30:18,25,24,24,24,25,24,24,25,24,24
10.08.2019 23:00:20,24,23,24,24,24,24,24,25,24,24
10.08.2019 23:20:21,24,23,24,24,24,23,23,25,24,24
10.08.2019 23:30:22,24,23,24,24,24,23,23,24,24,24
10.08.2019 23:50:23,24,23,24,24,24,23,23,24,24,24
11.08.2019 0:20:25,24,23,24,24,24,23,23,24,24,24
11.08.2019 0:40:26,24,23,24,24,24,23,23,25,24,24
11.08.2019 0:50:27,24,23,24,24,24,23,23,25,24,24
11.08.2019 1:10:28,24,23,23,24,24,23,23,24,24,24
11.08.2019 1:20:29,24,23,23,24,24,23,23,24,24,24
11.08.2019 1:40:30,24,23,23,24,24,23,23,24,24,24
11.08.2019 2:10:32,24,23,23,24,24,23,23,24,23,24
11.08.2019 2:40:34,24,23,23,24,24,23,23,24,24,24
11.08.2019 3:00:35,24,23,23,23,23,23,23,24,24,24
11.08.2019 3:10:36,23,23,23,23,23,23,23,24,24,23
11.08.2019 3:40:38,23,23,23,23,23,23,23,24,23,23
11.08.2019 4:00:39,23,23,23,23,23,23,23,24,23,23
11.08.2019 4:30:41,23,23,23,23,23,23,23,24,23,23
11.08.2019 4:50:42,24,23,23,23,23,23,23,24,23,23
11.08.2019 5:00:43,24,23,23,23,23,23,23,24,23,23
11.08.2019 5:20:44,23,23,23,23,23,23,22,24,23,23
11.08.2019 5:50:46,23,22,23,23,23,22,22,24,23,23
11.08.2019 6:10:47,23,22,23,23,23,22,22,24,23,23
11.08.2019 6:20:48,23,22,22,23,23,22,22,23,23,23
11.08.2019 6:40:49,23,22,23,23,23,22,22,23,23,23
11.08.2019 7:30:52,23,22,23,23,23,22,22,24,23,23
11.08.2019 7:40:53,23,22,23,23,23,22,22,23,23,23
11.08.2019 8:00:54,23,22,22,23,23,22,22,23,23,23
11.08.2019 8:20:55,23,22,23,23,23,22,22,24,23,23
11.08.2019 8:30:56,23,23,23,23,23,22,22,24,23,23
11.08.2019 8:50:57,23,22,23,23,23,23,22,24,23,23
11.08.2019 9:20:59,24,23,23,23,24,23,23,24,24,24
11.08.2019 9:51:01,24,23,24,24,24,23,23,24,24,24
11.08.2019 10:21:03,25,24,24,24,25,24,24,25,24,24
11.08.2019 10:41:04,25,24,24,24,25,24,24,25,25,25
11.08.2019 11:11:06,25,25,25,25,26,25,25,26,25,25
11.08.2019 11:41:08,26,25,26,26,26,25,25,26,26,26
11.08.2019 12:01:09,26,25,26,26,26,26,26,26,26,26
11.08.2019 12:11:10,26,26,26,26,26,26,26,26,26,26
11.08.2019 12:31:11,26,26,26,26,27,26,26,27,26,26
11.08.2019 12:51:12,27,26,26,27,27,26,26,27,26,26
11.08.2019 13:01:13,27,26,26,27,27,26,26,27,27,26
11.08.2019 13:21:14,27,26,27,27,27,26,26,27,27,27
11.08.2019 13:51:16,27,26,27,27,27,26,26,27,27,27
11.08.2019 14:11:17,27,26,27,27,27,26,26,27,27,27
11.08.2019 14:21:18,27,26,27,27,27,26,26,27,27,27
11.08.2019 14:41:22,27,26,27,27,27,26,26,27,27,27
11.08.2019 15:11:24,26,26,26,27,27,26,26,27,26,26
11.08.2019 15:41:26,26,26,26,26,26,25,26,27,26,26
11.08.2019 16:01:27,26,26,26,26,26,25,25,27,26,26
11.08.2019 16:31:29,26,25,26,26,26,25,25,26,26,26
11.08.2019 16:51:30,25,25,25,25,26,25,25,26,26,25
11.08.2019 17:21:32,25,25,25,25,25,25,25,26,25,25
11.08.2019 17:41:33,25,24,24,25,25,24,24,25,25,25
11.08.2019 18:11:35,25,24,24,24,25,24,24,25,24,25
11.08.2019 18:31:36,25,24,24,24,25,24,24,25,24,24
11.08.2019 18:41:37,26,26,26,26,26,25,25,26,26,26
11.08.2019 19:21:40,27,27,27,27,27,26,26,27,27,27
11.08.2019 19:31:41,27,26,27,27,27,26,26,27,27,27
11.08.2019 19:51:54,27,26,26,26,27,26,26,27,27,27
11.08.2019 20:21:56,26,26,26,26,27,25,26,27,26,26
11.08.2019 20:52:07,26,25,25,26,26,25,25,26,26,26
11.08.2019 21:12:08,26,25,25,25,26,25,25,26,26,26
11.08.2019 21:42:19,26,25,25,26,26,25,25,26,26,26
11.08.2019 22:12:21,26,25,25,25,26,25,25,26,26,25
11.08.2019 22:32:22,25,25,25,25,26,25,25,26,25,25
11.08.2019 23:02:24,26,25,25,25,25,25,25,26,25,25
11.08.2019 23:22:25,25,25,25,25,25,25,25,26,25,25
11.08.2019 23:32:26,25,25,25,25,25,25,25,26,25,25
11.08.2019 23:52:27,26,25,25,25,26,25,25,26,26,25
12.08.2019 0:12:28,26,25,25,25,26,25,25,26,26,25
12.08.2019 0:22:29,26,25,25,25,26,25,25,26,26,25
12.08.2019 0:42:30,26,25,25,25,25,25,25,26,25,25
12.08.2019 1:12:32,25,25,25,25,25,25,25,26,25,25
12.08.2019 1:32:33,25,25,25,25,25,25,25,26,25,25
12.08.2019 1:52:34,25,25,25,25,26,25,25,26,25,25
12.08.2019 2:02:35,26,25,25,25,26,25,25,26,25,25
12.08.2019 2:22:36,25,25,25,25,26,25,25,26,25,25
12.08.2019 2:52:38,25,25,25,25,25,25,25,26,25,25
12.08.2019 3:12:39,25,25,25,25,25,25,25,26,25,25
12.08.2019 3:42:41,25,25,25,25,25,25,25,26,25,25
12.08.2019 4:12:43,25,25,25,25,26,25,25,26,25,25
12.08.2019 4:32:44,25,25,25,25,25,25,25,26,25,25
12.08.2019 5:02:46,25,25,25,25,25,25,25,26,25,25
12.08.2019 5:22:47,25,25,25,25,25,25,25,26,25,25
12.08.2019 5:52:49,25,25,25,25,25,25,25,26,25,25
12.08.2019 6:12:50,25,25,25,25,25,25,25,26,25,25
12.08.2019 6:42:52,25,25,25,25,25,25,25,26,25,25
12.08.2019 7:02:53,25,25,25,25,25,25,24,26,25,25
12.08.2019 7:32:55,25,25,25,25,26,25,25,26,25,25
12.08.2019 7:52:56,26,25,25,25,26,25,25,26,26,26
12.08.2019 8:22:58,26,26,26,26,27,26,26,27,26,26
12.08.2019 8:53:00,26,26,26,26,27,26,26,27,26,27
12.08.2019 9:13:01,27,26,26,27,27,26,26,27,27,27
12.08.2019 9:43:03,26,25,26,26,26,26,26,27,26,26
12.08.2019 10:03:04,26,25,25,25,25,25,25,26,25,25
12.08.2019 10:23:05,25,24,25,25,25,25,24,26,25,25
12.08.2019 10:33:06,26,25,25,25,25,25,25,26,25,25
12.08.2019 11:03:08,26,25,25,25,26,25,25,26,26,25
12.08.2019 11:13:09,27,26,26,27,27,26,26,27,27,26
12.08.2019 12:03:13,28,28,28,28,29,28,28,29,28,28
12.08.2019 12:13:13,29,28,28,28,29,28,28,29,28,28
12.08.2019 12:43:20,28,27,28,28,29,28,27,28,28,28
12.08.2019 12:53:21,28,27,27,28,28,27,27,28,28,28
